114.454651  38.270775  2.329  0.014 i*  0.189  0.004 17.524  0.012 -21.990   0.011 -22.007   0.007   0.023   8
114.421967  38.235439  2.193  0.020 i*  0.980  0.005 20.576  0.014 -22.890   0.012 -22.827   0.008   0.023   8
114.526459  38.166412  2.072  0.034 i*  0.718  0.008 20.377  0.023 -21.779   0.016 -21.736   0.011   0.023   9
114.459991  38.172153  2.271  0.015 i*  0.636  0.003 19.337  0.007 -22.412   0.012 -22.405   0.007   0.020   9
114.553078  37.958988  2.432  0.037 i*  1.008  0.017 19.937  0.050 -23.668   0.030 -23.734   0.024   0.143   2
114.421791  38.000076  2.370  0.024 i*  0.609  0.007 19.625  0.020 -21.989   0.015 -21.960   0.010   0.037   7
114.725227  38.379013  2.419  0.043 i*  1.067  0.016 19.965  0.049 -23.938   0.029 -23.916   0.024   0.163  11
114.875351  38.218983  2.291  0.017 i*  0.559  0.004 19.275  0.010 -22.090   0.016 -22.128   0.009   0.021   1
114.776993  38.068108  2.231  0.028 i*  0.430  0.013 18.803  0.037 -21.916   0.024 -21.814   0.018   0.066   2
114.872597  37.820499  2.362  0.014 i*  0.863  0.003 19.565  0.009 -23.317   0.011 -23.390   0.007   0.036   4
114.717743  37.814999  2.358  0.013 i*  1.031  0.004 20.180  0.010 -23.545   0.012 -23.483   0.007   0.037   5
114.741257  37.813911  2.294  0.022 i*  0.751  0.006 20.065  0.017 -22.260   0.014 -22.258   0.009   0.036   4
114.830193  38.520683  1.988  0.051 i*  0.738  0.014 20.271  0.042 -21.989   0.025 -21.972   0.020   0.054   3
114.715149  38.490913  2.395  0.046 i*  0.767  0.017 19.626  0.051 -22.776   0.029 -22.825   0.025   0.098   7
114.686951  38.874119  2.109  0.039 i*  0.868  0.013 20.600  0.038 -22.308   0.026 -22.420   0.019   0.064   3
116.201950  39.146332  2.118  0.024 i*  0.704  0.007 20.088  0.019 -22.001   0.017 -22.010   0.011   0.032   2
116.029251  39.269203  2.264  0.026 i*  0.779  0.009 18.827  0.025 -23.636   0.018 -23.640   0.012   0.110   3
116.819557  39.386471  2.294  0.022 i*  0.755  0.005 19.914  0.013 -22.428   0.016 -22.418   0.010   0.037   7
